"NMU","ANO","PIB","PIBpC","VABT","VAAGRO","VAAGRO_R","VAIND","VAIND_R","VASERV","VASERV_R","VAADESS","VAADESS_R","X","IDBEF1","IDBEF2","IDBEM","IDBFF1","IDBFF2","IDBFM","IDBMF1","IDBMF2","IDBMM","IRE_F1","IRE_F2","IRE_M","IRF_F1","IRF_F2","IRF_M","IRM_F1","IRM_F2","IRM_M","NSLPE_F1","NSLPE_F2","NSLPE_M","NSLPF_F1","NSLPF_F2","NSLPF_M","NSLPM_F1","NSLPM_F2","NSLPM_M","NSME_F1","NSME_F2","NSME_M","NSMF_F1","NSMF_F2","NSMF_M","NSMM_F1","NSMM_F2","NSMM_M","NSMPE_F1","NSMPE_F2","NSMPE_M","NSMPF_F1","NSMPF_F2","NSMPF_M","NSMPM_F1","NSMPM_F2","NSMPM_M","TAE_F1","TAE_F2","TAE_M","TAF_F1","TAF_F2","TAF_M","TAM_F1","TAM_F2","TAM_M","CENSO","MCEXT","CTRY","US","REM","RIT","RSIUP","RCC","RCO","RSE","RAP","RAECP","IDHME"
"Aparecida de Goiânia","2014",11677247000,"22.837,32",10188410000,9236000,0.000906520251933324,2784985000,0.273348343853457,5851627000,0.574341531210464,1542563000,0.151403702834888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479621.333333333,"Preparações alimentícias não especificadas nem compreendidas noutras posições Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas a outras matérias Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Velas, pavios, cirios e artigos semelhantes Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Outras obras de borracha vulcanizada não endurecida Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos Preparações para caldos e sopas; caldos e sopas preparados; preparações alimentícias compostas homogeneizadas Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Preparações dos tipos utilizados na alimentação de animais Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Gengibre, açafrão, curcuma, tomilho, louro, caril e outras especiarias Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Canela e flores de caneleira Noz-moscada, macis, amomos e cardamomos Soutiens, cintas, espartilhos, suspensórios, ligas e artefactos semelhantes, e suas partes, mesmo de malha Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Cravo-da-índia (frutos, flores e pedúnculos) Preparações para caldos e sopas; caldos e sopas preparados; preparações alimentícias compostas homogeneizadas Pimenta (do género Piper); pimentos dos géneros Capsicum ou Pimenta, secos ou triturados ou em pó Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 8407 ou 8408 Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Máquinas de ordenhar e máquinas e aparelhos, para a indústria de lacticínios Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas a outras matérias Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a Produtos ferrosos obtidos por redução directa dos minérios de ferro e outros produtos ferrosos esponjosos, em pedaços, esferas ou formas semelhantes; ferro de pureza mínima, em peso, de 99,94 %, em pedaços, esferas ou formas semelhantes Combinações, saiotes, calcinhas, camisas de noite, pijamas, déshabillés, roupões de banho, robes de quarto e semelhantes, de malha, de uso feminino Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Farinhas, sêmolas e pós, de legumes de vagem secos da posição 0713, de sagu ou das raízes ou tubérculos da posição 0714 e dos produtos do Capítulo 8 Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a Amidos e féculas; inulina Estatuetas e outros objectos de ornamentação, de cerâmica Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Preparações capilares Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Instrumentos e aparelhos para medida ou controlo do caudal (vazão), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo: medidores de caudal, indicadores de nível, manómetros, contadores de calor), exceto os ins Amidos e féculas; inulina Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições Amendoins não torrados nem de outro modo cozidos, mesmo descascados ou triturados Carbonatos; peroxocarbonatos (percarbonatos); carbonato de amónio comercial contendo carbamato de amónio Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Amendoins não torrados nem de outro modo cozidos, mesmo descascados ou triturados Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grumos, sêmolas e pellets, de cereais Plantas, partes de plantas, sementes e frutos, das espécies utilizadas principalmente em perfumaria, medicina ou como insecticidas, parasiticidas e semelhantes, frescos ou secos, mesmo cortados, triturados ou em pó Malte, mesmo torrado Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Preparações capilares Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo Cadeiras de rodas e outros veículos para inválidos, mesmo com motor ou outro mecanismo de propulsão Outras obras de madeira Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par Preparações capilares Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e Insecticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfectantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a for Preparações alimentícias não especificadas nem compreendidas noutras posições Preparações alimentícias não especificadas nem compreendidas noutras posições Preparações alimentícias não especificadas nem compreendidas noutras posições Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo","Cabo Verde Argentina Venezuela Peru Chile Uruguai Argentina Reino Unido Paraguai Argentina México Chile Angola Estados Unidos Cabo Verde Peru Uzbequistão Equador Sérvia Guiana Francesa Cabo Verde Guiana Francesa Guiana Francesa Estados Unidos Estados Unidos Guiana Francesa Guiana Francesa Guiana Francesa Angola Argentina Argentina Uruguai Singapura Estados Unidos Equador Vietnã Suíça Guiana Francesa Peru Estados Unidos Guiana Francesa Estados Unidos Paraguai Estados Unidos Estados Unidos Austrália Alemanha Guiana Francesa Bélgica Panamá Panamá Peru Guiana Francesa Guiana Francesa Estados Unidos Guiana Francesa Uruguai Guiana Francesa França Guadalupe Peru Alemanha Estados Unidos Estados Unidos Estados Unidos Guiana Francesa Guiana Francesa Singapura Israel Colômbia Paquistão Uzbequistão Espanha Polônia Chile Colômbia Chile Panamá Cabo Verde Chile Colômbia Chile Bolívia Cabo Verde Vietnã Peru Omã Uruguai Estados Unidos Uruguai Samoa Austrália Reino Unido Equador Peru",8695440,2454.38,1587.99,2761.68,1838.61,1574.26,1426.22,2176.29,1374.89,NA
"Aloândia","2014",34091000,"16.358,45",32249000,8013000,0.248472820862662,1823000,0.0565288846165773,11629000,0.360600328692363,10784000,0.334397965828398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,NA,NA,NA,1070,1109.16,0,0,999.58,2227.07,1287.9,1055.15,NA
"Uruana","2014",166375000,"11.727,30",156740000,41672000,0.265867040959551,9388000,0.0598953681255582,61450000,0.392050529539365,44230000,0.282187061375526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13793.6666666667,NA,NA,NA,0,891.49,0,1003.78,1084.36,1818.22,2051.16,1004.56,NA
"Goiandira","2014",85919000,"15.565,01",81763000,20150000,0.246443990558076,10476000,0.128126414148209,32094000,0.392524736127588,19043000,0.232904859166126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5166,NA,NA,NA,1788.64,1116.6,0,1641.24,1045.6,3033.88,1736.15,1312.14,NA
"Estrela do Norte","2014",46675000,"13.772,51",43031000,7892000,0.1834026631963,4907000,0.114034068462271,15927000,0.370128512002975,14305000,0.332434756338454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3281.66666666667,NA,NA,NA,0,1433.94,0,1078.88,1056.66,1438.61,1403.14,1159.86,NA
"Carmo do Rio Verde","2014",187540000,"19.594,64",174853000,31953000,0.182742074771379,62743000,0.358832848163886,46483000,0.265840448834164,33673000,0.192578909140821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9188.66666666667,NA,NA,NA,0,1534.64,0,1419.54,1075.92,1523.04,1299.26,1015.44,NA
"Edealina","2014",214863000,"56.305,89",202286000,92582000,0.457678732092186,51449000,0.254337917601811,39398000,0.194763849203603,18857000,0.0932195011023996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3822.33333333333,NA,NA,NA,0,2775.68,0,2446.13,1002.41,1369.56,1643.85,1373.64,NA
"Alto Paraíso de Goiás","2014",119122000,"16.255,80",110774000,25839000,0.233258706916786,7241000,0.065367324462419,51457000,0.464522360842797,26237000,0.236851607777998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8022.66666666667,NA,NA,NA,0,854.45,4383.16,855.52,985.71,1127.17,1643.7,1248.71,NA
"Cavalcante","2014",208866000,"21.428,74",204978000,13591000,0.0663046765994399,123091000,0.600508347237265,27039000,0.131911717355033,41256000,0.201270380235928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9457.66666666667,NA,NA,NA,1804.8,0,6425.07,0,990.71,2073.11,1524.29,826.65,NA
"Britânia","2014",93340000,"16.238,65",87530000,31649000,0.361578887238661,5484000,0.0626528047526562,29481000,0.336810236490346,20916000,0.238958071518337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5571,NA,NA,NA,0,917.06,0,3220.73,984.07,1354.32,1439.04,1512.69,NA
"Cachoeira de Goiás","2014",24117000,"16.865,37",22519000,6978000,0.309871663928238,1067000,0.0473822105777344,5905000,0.262223011679027,8568000,0.380478706869754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413,NA,NA,NA,0,1459.37,0,0,1185.5,929.76,1303.95,1071.06,NA
"Cabeceiras","2014",205966000,"26.497,59",198596000,119964000,0.604060504743298,17403000,0.0876301637495216,36415000,0.183362202662692,24815000,0.124952164192632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7422.66666666667,NA,NA,NA,1619.67,1104.67,0,763.54,1006.23,2148.93,1108.54,1548.89,NA
"Uruaçu","2014",718980000,"18.354,43",651390000,68094000,0.104536452816285,79797000,0.122502648183116,378203000,0.580609158875635,125296000,0.192351740124964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38801.3333333333,"Etiquetas de qualquer espécie, de papel ou cartão, impressas ou não Outras obras de madeira Bijutarias Outras obras de madeira Bijutarias Outras obras de madeira Outras obras de madeira Outras obras de madeira Bijutarias","Itália Espanha Portugal Itália Estados Unidos Portugal França Estados Unidos Itália",167575,1368.83,1316.44,7163.52,1776.22,1222.49,1382.15,1999.82,1099.02,NA
"Alexânia","2014",669606000,"25.948,70",578071000,57582000,0.0996106014659099,107600000,0.186136305055953,321596000,0.556326126029502,91292000,0.157925237557324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24878.6666666667,NA,NA,NA,1569.26,2202.14,2406.91,1088.84,1613.15,1349.74,1879.07,1066.77,NA
"Caturaí","2014",56277000,"11.382,86",52934000,12842000,0.242603997430763,4550000,0.0859560962708278,16984000,0.320852382211811,18557000,0.350568632636869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4852,NA,NA,NA,0,1221,0,1084.63,1108.92,1483.82,1665.22,1107.88,NA
"Aparecida do Rio Doce","2014",66950000,"26.726,42",63833000,32063000,0.502295051149092,3032000,0.0474989425532248,14017000,0.21958861403976,14722000,0.230633058136074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2587,NA,NA,NA,0,2284.63,0,2410.59,937.93,1498.41,1397.02,1571,NA
"Campo Limpo de Goiás","2014",85428000,"12.279,46",80639000,14291000,0.177221939756197,18785000,0.23295179751733,21783000,0.270129837919617,25781000,0.319708825754288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6854.33333333333,NA,NA,NA,2632.15,1160.11,0,5773.69,1020.88,1527.49,1515.82,1098.28,NA
"Brazabrantes","2014",76579000,"21.973,85",71708000,9760000,0.13610754727506,34992000,0.487979026050092,13124000,0.18302002565962,13832000,0.192893401015228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3485.33333333333,NA,NA,NA,0,1186.54,0,1188,1025.08,1092.65,1103.97,1169.33,NA
